Type, symbol, instrument_token, open price, high price, low price, close price, live price, Time
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43362.95, 2022-12-19 11:18:49
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43358.6, 2022-12-19 11:18:50
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43361.75, 2022-12-19 11:18:51
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43361.4, 2022-12-19 11:18:52
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43361.55, 2022-12-19 11:18:53
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43359.75, 2022-12-19 11:18:54
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43359.2, 2022-12-19 11:18:55
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43359.2, 2022-12-19 11:18:55
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43364.15, 2022-12-19 11:18:57
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43363.85, 2022-12-19 11:18:58
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43363.85, 2022-12-19 11:18:58
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43363.4, 2022-12-19 11:18:59
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43363.4, 2022-12-19 11:18:59
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43361.8, 2022-12-19 11:19:01
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43363, 2022-12-19 11:19:02
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43363.6, 2022-12-19 11:19:03
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43362.3, 2022-12-19 11:19:04
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43365.1, 2022-12-19 11:19:05
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43363.9, 2022-12-19 11:19:06
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43362.95, 2022-12-19 11:19:07
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43362.95, 2022-12-19 11:19:07
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43363.45, 2022-12-19 11:19:08
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43364.3, 2022-12-19 11:19:10
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43362.55, 2022-12-19 11:19:11
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43362.55, 2022-12-19 11:19:11
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43362.7, 2022-12-19 11:19:31
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43362.7, 2022-12-19 11:19:31
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43363.2, 2022-12-19 11:19:33
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43362.95, 2022-12-19 11:19:34
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43362.35, 2022-12-19 11:19:35
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43363.05, 2022-12-19 11:19:36
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43362.2, 2022-12-19 11:19:37
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43361.5, 2022-12-19 11:19:38
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43362.8, 2022-12-19 11:19:39
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43362.2, 2022-12-19 11:19:40
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43362.2, 2022-12-19 11:19:40
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43358.95, 2022-12-19 11:19:42
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43358.85, 2022-12-19 11:19:43
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43359.85, 2022-12-19 11:19:44
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43361.5, 2022-12-19 11:19:45
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43359.45, 2022-12-19 11:19:46
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43362.15, 2022-12-19 11:19:47
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43360.95, 2022-12-19 11:19:49
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43360.95, 2022-12-19 11:19:49
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43359, 2022-12-19 11:19:51
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43356.6, 2022-12-19 11:19:52
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43359.3, 2022-12-19 11:19:53
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43359.3, 2022-12-19 11:19:54
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43360.3, 2022-12-19 11:19:55
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43361.7, 2022-12-19 11:19:56
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43359.55, 2022-12-19 11:19:57
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43361, 2022-12-19 11:19:58
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43360.7, 2022-12-19 11:19:59
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43360.7, 2022-12-19 11:19:59
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43360.2, 2022-12-19 11:20:01
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43358.85, 2022-12-19 11:20:02
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43360.05, 2022-12-19 11:20:04
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43360.05, 2022-12-19 11:20:04
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43360.25, 2022-12-19 11:20:06
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43360.25, 2022-12-19 11:20:06
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43361.25, 2022-12-19 11:20:08
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43361.2, 2022-12-19 11:20:09
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43361.2, 2022-12-19 11:20:09
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43362.7, 2022-12-19 11:20:11
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43363, 2022-12-19 11:20:12
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43363.75, 2022-12-19 11:20:13
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43364.9, 2022-12-19 11:20:14
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43373.05, 2022-12-19 11:22:34
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43372.75, 2022-12-19 11:22:35
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43372.05, 2022-12-19 11:22:37
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43372.05, 2022-12-19 11:22:37
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43372.05, 2022-12-19 11:22:39
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43373.9, 2022-12-19 11:22:40
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43374.75, 2022-12-19 11:22:41
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43374.9, 2022-12-19 11:22:42
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43377.75, 2022-12-19 11:22:43
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43376.3, 2022-12-19 11:22:44
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43375.8, 2022-12-19 11:22:45
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43377.6, 2022-12-19 11:22:46
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43375.95, 2022-12-19 11:22:47
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43378.15, 2022-12-19 11:22:48
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43380.8, 2022-12-19 11:22:49
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43379.8, 2022-12-19 11:22:50
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43380.3, 2022-12-19 11:22:52
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43380.3, 2022-12-19 11:22:52
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43383.1, 2022-12-19 11:22:54
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43383.65, 2022-12-19 11:22:55
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43383.25, 2022-12-19 11:22:56
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43382.65, 2022-12-19 11:22:57
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43382.25, 2022-12-19 11:22:58
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43380.2, 2022-12-19 11:22:59
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43379, 2022-12-19 11:23:00
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43379.65, 2022-12-19 11:23:01
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43380.05, 2022-12-19 11:23:02
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43379.25, 2022-12-19 11:23:03
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43378.45, 2022-12-19 11:23:04
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43380.15, 2022-12-19 11:23:05
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43378.45, 2022-12-19 11:23:06
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43380, 2022-12-19 11:23:07
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43378.85, 2022-12-19 11:23:08
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43378.85, 2022-12-19 11:23:10
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43378.85, 2022-12-19 11:23:10
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43377.35, 2022-12-19 11:23:12
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43379.2, 2022-12-19 11:23:13
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43379, 2022-12-19 11:23:14
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43378.1, 2022-12-19 11:23:15
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43378.05, 2022-12-19 11:23:16
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43379.35, 2022-12-19 11:23:17
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43378.15, 2022-12-19 11:23:18
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43377.45, 2022-12-19 11:23:19
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43375.75, 2022-12-19 11:23:20
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43375.5, 2022-12-19 11:23:21
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43376.5, 2022-12-19 11:23:22
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43376.05, 2022-12-19 11:23:23
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43377.9, 2022-12-19 11:23:24
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43378.25, 2022-12-19 11:23:25
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43378, 2022-12-19 11:23:27
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43377.6, 2022-12-19 11:23:28
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43377.8, 2022-12-19 11:23:29
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43377.3, 2022-12-19 11:23:30
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43378.1, 2022-12-19 11:23:31
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43378.95, 2022-12-19 11:23:32
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43378.6, 2022-12-19 11:23:33
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43377.15, 2022-12-19 11:23:34
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43376.55, 2022-12-19 11:23:35
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43376.85, 2022-12-19 11:23:36
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43377.35, 2022-12-19 11:23:37
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43376.25, 2022-12-19 11:23:38
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43374.95, 2022-12-19 11:23:39
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43376.45, 2022-12-19 11:23:40
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43375.7, 2022-12-19 11:23:41
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43375.65, 2022-12-19 11:23:43
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43375.65, 2022-12-19 11:23:43
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43373.55, 2022-12-19 11:23:45
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43371.85, 2022-12-19 11:23:46
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43372.15, 2022-12-19 11:23:47
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43372.55, 2022-12-19 11:23:48
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43372.25, 2022-12-19 11:23:49
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43372, 2022-12-19 11:23:50
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43371.9, 2022-12-19 11:23:51
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43372.9, 2022-12-19 11:23:52
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43371.75, 2022-12-19 11:23:53
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43371.9, 2022-12-19 11:23:54
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43373.2, 2022-12-19 11:23:55
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43372.45, 2022-12-19 11:23:56
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43373.8, 2022-12-19 11:23:57
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43372.75, 2022-12-19 11:23:58
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43371.65, 2022-12-19 11:24:00
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43373.55, 2022-12-19 11:24:01
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43372.45, 2022-12-19 11:24:02
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43374.55, 2022-12-19 11:24:03
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43372.1, 2022-12-19 11:24:04
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43366.65, 2022-12-19 11:24:05
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43366.85, 2022-12-19 11:24:06
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43366.8, 2022-12-19 11:24:07
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43367, 2022-12-19 11:24:08
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43367.3, 2022-12-19 11:24:09
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43367.3, 2022-12-19 11:24:10
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43368.05, 2022-12-19 11:24:11
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43369.35, 2022-12-19 11:24:12
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43369.8, 2022-12-19 11:24:13
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43368.85, 2022-12-19 11:24:14
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43370.4, 2022-12-19 11:24:15
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43370.4, 2022-12-19 11:24:15
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43368.65, 2022-12-19 11:24:17
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43372.55, 2022-12-19 11:24:19
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43370.55, 2022-12-19 11:24:20
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43369.4, 2022-12-19 11:24:21
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43370.65, 2022-12-19 11:24:22
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43369.55, 2022-12-19 11:24:23
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43371.45, 2022-12-19 11:24:24
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43371.95, 2022-12-19 11:24:25
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43371.3, 2022-12-19 11:24:26
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43370.55, 2022-12-19 11:24:27
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43369.85, 2022-12-19 11:24:28
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43370.1, 2022-12-19 11:24:29
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43371.2, 2022-12-19 11:24:30
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43373.2, 2022-12-19 11:24:31
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43372.05, 2022-12-19 11:24:33
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43371.3, 2022-12-19 11:24:34
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43373.05, 2022-12-19 11:24:35
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43373.9, 2022-12-19 11:24:36
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43372.3, 2022-12-19 11:24:37
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43371.9, 2022-12-19 11:24:38
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43375.05, 2022-12-19 11:24:39
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43370.8, 2022-12-19 11:24:40
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43373.95, 2022-12-19 11:24:41
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43375.45, 2022-12-19 11:24:42
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43375.45, 2022-12-19 11:24:42
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43374.4, 2022-12-19 11:24:44
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43377.4, 2022-12-19 11:24:46
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43377.4, 2022-12-19 11:24:46
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43375, 2022-12-19 11:24:48
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43378.65, 2022-12-19 11:24:49
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43377.75, 2022-12-19 11:24:50
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43378.6, 2022-12-19 11:24:51
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43373.65, 2022-12-19 11:24:52
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43373, 2022-12-19 11:24:53
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43375.45, 2022-12-19 11:24:54
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43373.4, 2022-12-19 11:24:55
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43372.7, 2022-12-19 11:24:56
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43371.1, 2022-12-19 11:24:57
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43371.1, 2022-12-19 11:24:57
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43370.8, 2022-12-19 11:24:59
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43374.75, 2022-12-19 11:25:00
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43371.15, 2022-12-19 11:25:01
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43373.55, 2022-12-19 11:25:03
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43376.05, 2022-12-19 11:25:04
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43375.55, 2022-12-19 11:25:05
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43372.75, 2022-12-19 11:25:06
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43373, 2022-12-19 11:25:07
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43371.55, 2022-12-19 11:25:08
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43371.5, 2022-12-19 11:25:09
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43370.35, 2022-12-19 11:25:10
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43370, 2022-12-19 11:25:11
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43371.75, 2022-12-19 11:25:12
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43369.25, 2022-12-19 11:25:13
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43371.1, 2022-12-19 11:25:14
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43373, 2022-12-19 11:25:16
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43373, 2022-12-19 11:25:16
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43372.45, 2022-12-19 11:25:18
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43373.35, 2022-12-19 11:25:19
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43377.35, 2022-12-19 11:25:20
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43372.35, 2022-12-19 11:25:21
LIVE, NIFTY BANK, 260105, 43346.35, 43417.35, 43110.3, 43219.5, 43371.4, 2022-12-19 11:25:22
